"transcrito","locus","locus_antiguo","gen","producto","proteina","ubicacion","hebra","longitud_nt","pseudogen","copias_identicas","en_cuantificacion","analizable","en_universo","conjunto_flagelar","categoria","TPM_Pl25","TPM_Pl30","TPM_Pl37","TPM_pH06","TPM_pH07","TPM_pH08","log2FC_37vs25","padj_37vs25","log2FC_30vs25","padj_30vs25","log2FC_37vs30","padj_37vs30","log2FC_pH6vspH8","padj_pH6vspH8"
"lcl|NC_008783.1_cds_WP_011807419.1_1013","BARBAKC583_RS07245","BARBAKC583_1151","fliN","flagellar motor switch protein FliN","WP_011807419.1","1192288..1192707","+",420,FALSE,"",TRUE,TRUE,TRUE,TRUE,"Flagelar",364.8,41.4,65.8,459.3,291.5,351.9,-1.717,1.14e-05,-2.435,5.62e-09,0.3,0.276,0.271,0.474
"lcl|NC_008783.1_cds_WP_005767802.1_1014","BARBAKC583_RS05635","BARBAKC583_1152",NA,"flagellar motor switch protein FliG","WP_005767802.1","1192737..1193825","+",1089,FALSE,"",TRUE,TRUE,TRUE,TRUE,"Flagelar",315.3,37.7,35.7,317.3,166.3,316.4,-2.405,3.11e-10,-2.468,2.55e-10,0.036,0.909,0.026,0.949
"lcl|NC_008783.1_cds_WP_005767804.1_1015","BARBAKC583_RS05640","BARBAKC583_1153","flhB","flagellar biosynthesis protein FlhB","WP_005767804.1","1193988..1195058","+",1071,FALSE,"",TRUE,TRUE,TRUE,TRUE,"Flagelar",258,85.6,58.7,112.6,127.5,121.1,-1.596,8.74e-11,-1.247,7.38e-07,-0.189,0.447,-0.063,0.846
"lcl|NC_008783.1_cds_WP_005767806.1_1016","BARBAKC583_RS05645","BARBAKC583_1154",NA,"hypothetical protein","WP_005767806.1","1195165..1195647","+",483,FALSE,"",TRUE,TRUE,TRUE,FALSE,"Hipotetica",471.7,160.6,122.4,250.8,209.5,630.5,-1.367,9.7e-07,-1.149,5.34e-05,-0.094,0.733,-1.08,3.3e-05
"lcl|NC_008783.1_cds_WP_005767808.1_1017","BARBAKC583_RS05650","BARBAKC583_1155",NA,"hypothetical protein","WP_005767808.1","complement(1196147..1196617)","-",471,FALSE,"",TRUE,TRUE,TRUE,FALSE,"Hipotetica",554,164.4,117.3,425.7,215.1,252.4,-1.652,1.26e-08,-1.376,3.49e-06,-0.123,0.639,0.626,0.026
"lcl|NC_008783.1_cds_WP_005767810.1_1018","BARBAKC583_RS05655","BARBAKC583_1156",NA,"hypothetical protein","WP_005767810.1","complement(1196614..1197057)","-",444,FALSE,"",TRUE,TRUE,TRUE,FALSE,"Hipotetica",864,317.5,333,624.4,410.8,871,-0.871,0.000509,-1.106,1.27e-05,0.153,0.548,-0.38,0.146
"lcl|NC_008783.1_cds_WP_005767811.1_1019","BARBAKC583_RS05675","BARBAKC583_1157",NA,"rod-binding protein","WP_005767811.1","complement(1197169..1197750)","-",582,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",902.2,430.4,373.8,770.2,640.6,657.9,-0.805,6.22e-06,-0.8,1.1e-05,0.009,0.972,0.238,0.24
"lcl|NC_008783.1_cds_WP_005767813.1_1020","BARBAKC583_RS05680","BARBAKC583_1158",NA,"hypothetical protein","WP_005767813.1","complement(1198208..1198594)","-",387,FALSE,"",TRUE,TRUE,TRUE,FALSE,"Hipotetica",59.1,57.7,50.5,66.9,63.8,51,0.147,0.656,0.111,0.762,0.024,0.935,0.301,0.392
"lcl|NC_008783.1_cds_WP_005767815.1_1021","BARBAKC583_RS05685","BARBAKC583_1159","fliR","flagellar biosynthesis protein FliR","WP_005767815.1","complement(1198598..1199395)","-",798,FALSE,"",TRUE,TRUE,TRUE,TRUE,"Flagelar",73.4,40.6,30.8,58.9,51.8,45.4,-0.673,0.0358,-0.491,0.117,-0.068,0.817,0.309,0.354
"lcl|NC_008783.1_cds_WP_005767817.1_1022","BARBAKC583_RS05690","BARBAKC583_1160","flhA","flagellar biosynthesis protein FlhA","WP_005767817.1","complement(1199410..1201494)","-",2085,FALSE,"",TRUE,TRUE,TRUE,TRUE,"Flagelar",132.4,40.4,37.9,154.1,97.8,114.1,-1.276,1.27e-07,-1.387,2.29e-08,0.071,0.799,0.399,0.115
"lcl|NC_008783.1_cds_WP_005767821.1_1023","BARBAKC583_RS05695","BARBAKC583_1162",NA,"protein tyrosine phosphatase family protein","WP_005767821.1","1202354..1202683","+",330,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",983.6,1834.4,1296.9,887,1742.1,682.5,0.743,0.0114,0.963,0.000864,-0.133,0.603,0.323,0.294
"lcl|NC_008783.1_cds_WP_005767823.1_1024","BARBAKC583_RS06995","BARBAKC583_1164",NA,"hypothetical protein","WP_005767823.1","1202776..1202943","+",168,FALSE,"",TRUE,TRUE,TRUE,FALSE,"Hipotetica",1242.1,1017.2,559.2,1380.5,2282.5,2172.4,-0.537,0.11,-0.028,0.942,-0.292,0.277,-0.459,0.16
"lcl|NC_008783.1_cds_WP_005767824.1_1025","BARBAKC583_RS05700","BARBAKC583_1163",NA,"bifunctional riboflavin kinase/FAD synthetase","WP_005767824.1","complement(1202927..1203919)","-",993,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",75.5,69.4,78.3,75.8,85.7,43.2,0.413,0.106,0.069,0.809,0.227,0.362,0.709,0.00459
"lcl|NC_008783.1_cds_WP_005767826.1_1026","BARBAKC583_RS05705","BARBAKC583_1165",NA,"TIGR01459 family HAD-type hydrolase","WP_005767826.1","complement(1203919..1204764)","-",846,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",181.1,153.4,177.1,185.2,138.4,107.3,0.361,0.0658,-0.028,0.902,0.313,0.112,0.743,0.00011
"lcl|NC_008783.1_cds_WP_005767829.1_1027","BARBAKC583_RS05710","BARBAKC583_1166","murJ","murein biosynthesis integral membrane protein MurJ","WP_005767829.1","1205531..1207093","+",1563,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",117.6,63.7,53.2,86.5,94.2,83.2,-0.617,0.0314,-0.548,0.0529,-0.021,0.941,0.074,0.837
"lcl|NC_008783.1_cds_WP_005767831.1_1028","BARBAKC583_RS05715","BARBAKC583_1167","trpS","tryptophan--tRNA ligase","WP_005767831.1","1207175..1208245","+",1071,FALSE,"",TRUE,TRUE,TRUE,FALSE,"Traduccion",243,186.1,286.7,255.7,244,266.4,0.53,0.097,-0.122,0.722,0.459,0.0842,-0.017,0.961
"lcl|NC_008783.1_cds_WP_005767835.1_1029","BARBAKC583_RS05720",NA,NA,"hypothetical protein","WP_005767835.1","complement(1209280..1209804)","-",525,FALSE,"",TRUE,TRUE,TRUE,FALSE,"Hipotetica",19,75,103.5,8.8,25,17.9,2.586,6.38e-14,1.858,2.02e-07,0.368,0.153,-0.694,0.0318
"lcl|NC_008783.1_cds_WP_005767837.1_1030","BARBAKC583_RS05725","BARBAKC583_1170",NA,"NifU family protein","WP_005767837.1","1210533..1211111","+",579,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",434.2,379.4,404.4,488.1,512.6,764.7,0.244,0.292,0.008,0.982,0.179,0.467,-0.522,0.0366
"lcl|NC_008783.1_cds_WP_005767840.1_1031","BARBAKC583_RS05735","BARBAKC583_1172","groL","chaperonin GroEL","WP_005767840.1","complement(1211789..1213423)","-",1635,FALSE,"",TRUE,TRUE,TRUE,FALSE,"Chaperona",13033.3,11873.3,47026.4,19115.7,14781.5,26169,2.057,3.11e-10,0.054,0.877,1.867,7.79e-09,-0.311,0.36
"lcl|NC_008783.1_cds_WP_005767842.1_1032","BARBAKC583_RS05740","BARBAKC583_1173","groES","co-chaperone GroES","WP_005767842.1","complement(1213479..1213775)","-",297,FALSE,"",TRUE,TRUE,TRUE,FALSE,"Chaperona",13940.2,18234,57407.1,15827.9,13896.4,13496.4,2.207,3.11e-10,0.431,0.19,1.439,1.77e-05,0.18,0.639
"lcl|NC_008783.1_cds_WP_005767844.1_1033","BARBAKC583_RS05745","BARBAKC583_1174","fumC","class II fumarate hydratase","WP_005767844.1","1214058..1215446","+",1389,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",1645.9,1128.5,1353.6,1527.8,1695.3,1816.2,0.1,0.699,-0.254,0.363,0.262,0.297,-0.175,0.59
"lcl|NC_008783.1_cds_WP_005767846.1_1034","BARBAKC583_RS05750","BARBAKC583_1175",NA,"alpha-D-glucose phosphate-specific phosphoglucomutase","WP_005767846.1","complement(1215491..1217119)","-",1629,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",229,210.3,123.1,345.1,305.7,143.8,-0.441,0.00361,0.072,0.66,-0.462,0.00245,1.235,5.7e-19
"lcl|NC_008783.1_cds_WP_005767848.1_1035","BARBAKC583_RS05755","BARBAKC583_1176",NA,"peroxiredoxin","WP_005767848.1","1217317..1217844","+",528,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",28294.7,16057.1,12935.8,35588.9,30000.5,39730.5,-0.623,0.0076,-0.528,0.0233,-0.045,0.864,-0.113,0.706
"lcl|NC_008783.1_cds_WP_005767850.1_1036","BARBAKC583_RS05760","BARBAKC583_1178","hisS","histidine--tRNA ligase","WP_005767850.1","complement(1218053..1219543)","-",1491,FALSE,"",TRUE,TRUE,TRUE,FALSE,"Traduccion",289.7,230.1,160.4,342.3,253.6,198.4,-0.398,0.00767,-0.103,0.514,-0.229,0.168,0.776,5.79e-08
"lcl|NC_008783.1_cds_WP_005767656.1_1037","BARBAKC583_RS05765","BARBAKC583_1180",NA,"DUF1561 family protein","WP_005767656.1","1220076..1222010","+",1935,FALSE,"BARBAKC583_RS05235",FALSE,FALSE,FALSE,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lcl|NC_008783.1_cds_WP_005767852.1_1038","BARBAKC583_RS05770","BARBAKC583_1182",NA,"hypothetical protein","WP_005767852.1","complement(1222382..1222888)","-",507,FALSE,"",TRUE,TRUE,TRUE,FALSE,"Hipotetica",0,0,0,0,1.8,0,0,1,0,1,0,NA,0,1
"lcl|NC_008783.1_cds_WP_005767854.1_1039","BARBAKC583_RS05775","BARBAKC583_1183",NA,"DUF1561 family protein","WP_005767854.1","1223631..1225553","+",1923,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",273.6,303,159.3,127.2,158,105.2,-0.184,0.656,0.212,0.604,-0.207,0.441,0.17,0.7
"lcl|NC_008783.1_cds_WP_335617962.1_1040","BARBAKC583_RS07195",NA,NA,"hypothetical protein","WP_335617962.1","complement(1225675..1225806)","-",132,FALSE,"",TRUE,FALSE,FALSE,FALSE,"Hipotetica",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"lcl|NC_008783.1_cds_BARBAKC583_RS07000_1041","BARBAKC583_RS07000",NA,NA,"hypothetical protein",NA,"complement(1226031..1226254)","-",224,TRUE,"",TRUE,TRUE,FALSE,FALSE,"Hipotetica",6.8,3.3,3.7,5.5,6.2,8.5,-0.068,0.891,-0.04,0.918,-0.004,NA,-0.089,0.791
"lcl|NC_008783.1_cds_BARBAKC583_RS05780_1042","BARBAKC583_RS05780",NA,NA,"lysozyme",NA,"complement(1226260..1226926)","-",667,TRUE,"",TRUE,TRUE,FALSE,FALSE,"",0,0.7,0.3,0.1,1.1,0.4,0.203,0.515,0.286,0.255,-0.036,NA,-0.105,0.592
"lcl|NC_008783.1_cds_WP_035453368.1_1043","BARBAKC583_RS05785","BARBAKC583_1187",NA,"hypothetical protein","WP_035453368.1","complement(1227258..1227530)","-",273,FALSE,"",TRUE,TRUE,TRUE,FALSE,"Hipotetica",9.6,1.6,1.5,5.3,4.7,2.9,-0.39,0.322,-0.255,0.449,-0.015,NA,0.106,0.725
"lcl|NC_008783.1_cds_BARBAKC583_RS07135_1044","BARBAKC583_RS07135",NA,NA,"antA/AntB antirepressor family protein",NA,"complement(1227550..1228280)","-",731,TRUE,"",TRUE,TRUE,FALSE,FALSE,"",23.8,22.4,18,17.7,20.6,17.4,0.03,0.935,0.132,0.713,-0.057,0.845,0.042,0.91
"lcl|NC_008783.1_cds_WP_005767864.1_1045","BARBAKC583_RS05805","BARBAKC583_1190",NA,"DUF1561 family protein","WP_005767864.1","1230210..1232144","+",1935,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",15.2,25.3,17.1,12.9,16.6,11.3,0.532,0.0498,0.804,0.00293,-0.17,0.51,0.184,0.549
"lcl|NC_008783.1_cds_WP_005767865.1_1046","BARBAKC583_RS05810","BARBAKC583_1191",NA,"NAD(P)H-dependent glycerol-3-phosphate dehydrogenase","WP_005767865.1","1232586..1233521","+",936,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",135.4,213.9,131.7,83.4,99.2,73.8,0.275,0.419,0.659,0.0542,-0.189,0.483,0.139,0.74
"lcl|NC_008783.1_cds_WP_005767866.1_1047","BARBAKC583_RS05815","BARBAKC583_1192",NA,"amino acid permease","WP_005767866.1","complement(1234097..1235524)","-",1428,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",555.1,590.5,522.5,493.4,519.6,1032.8,0.284,0.139,0.258,0.209,0.027,0.924,-0.939,1.07e-06
"lcl|NC_008783.1_cds_WP_005767867.1_1048","BARBAKC583_RS05820","BARBAKC583_1193",NA,"biotin transporter BioY","WP_005767867.1","complement(1236145..1236699)","-",555,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",144.6,69.6,75.5,70.8,99.7,239.1,-0.386,0.239,-0.648,0.0518,0.13,0.625,-1.318,1.87e-05
"lcl|NC_008783.1_cds_WP_005767868.1_1049","BARBAKC583_RS05825","BARBAKC583_1194",NA,"energy-coupling factor transporter transmembrane component T family protein","WP_005767868.1","complement(1236696..1237349)","-",654,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",195.1,111.6,94.4,66.3,89.1,84.5,-0.546,0.0364,-0.514,0.0508,-0.006,0.989,-0.267,0.357
"lcl|NC_008783.1_cds_WP_005767869.1_1050","BARBAKC583_RS05830","BARBAKC583_1195",NA,"energy-coupling factor ABC transporter ATP-binding protein","WP_005767869.1","complement(1237346..1238026)","-",681,FALSE,"",TRUE,TRUE,TRUE,FALSE,"TranspABC",238.8,220.1,161.4,116.4,121.5,99,-0.085,0.699,0.069,0.794,-0.125,0.61,0.221,0.432
"lcl|NC_008783.1_cds_WP_005767870.1_1051","BARBAKC583_RS05835","BARBAKC583_1196",NA,"amino acid permease","WP_005767870.1","complement(1238072..1239499)","-",1428,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",286.4,342.1,324.5,291.7,321.6,273.2,0.573,0.0061,0.41,0.0521,0.098,0.678,0.112,0.673
"lcl|NC_008783.1_cds_BARBAKC583_RS05845_1052","BARBAKC583_RS05845",NA,"lldD","FMN-dependent L-lactate dehydrogenase LldD",NA,"complement(1240302..1241440)","-",1139,TRUE,"",TRUE,TRUE,FALSE,FALSE,"",53.1,57.3,43,39.5,65.6,36.9,0.098,0.779,0.227,0.528,-0.066,0.822,0.09,0.831
"lcl|NC_008783.1_cds_WP_005767874.1_1053","BARBAKC583_RS05850","BARBAKC583_1200",NA,"2'-deoxycytidine 5'-triphosphate deaminase","WP_005767874.1","complement(1241514..1242602)","-",1089,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",157.1,161.9,190.1,180.6,153,131.7,0.678,8.82e-05,0.209,0.254,0.359,0.0432,0.45,0.0118
"lcl|NC_008783.1_cds_WP_005767876.1_1054","BARBAKC583_RS05855","BARBAKC583_1201","mutL","DNA mismatch repair endonuclease MutL","WP_005767876.1","1242933..1244768","+",1836,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",1085.7,2284.9,1500.8,967.7,1885.7,304.8,0.564,0.188,0.789,0.0543,-0.093,0.733,0.916,0.0121
"lcl|NC_008783.1_cds_WP_005767877.1_1055","BARBAKC583_RS05860","BARBAKC583_1202",NA,"DUF2093 domain-containing protein","WP_005767877.1","1244890..1245123","+",234,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",1180.9,2033,1136.4,439.3,1315.5,758,0.281,0.327,0.831,0.00566,-0.319,0.21,-0.588,0.0475
"lcl|NC_008783.1_cds_WP_005767879.1_1056","BARBAKC583_RS05865","BARBAKC583_1203","lpxK","tetraacyldisaccharide 4'-kinase","WP_005767879.1","complement(1245173..1246192)","-",1020,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",84.9,36.9,25.5,64.5,50.7,63.9,-1.194,6.38e-06,-0.851,0.00159,-0.167,0.519,0.037,0.908
"lcl|NC_008783.1_cds_WP_005767881.1_1057","BARBAKC583_RS05870","BARBAKC583_1204","waaA","lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase","WP_005767881.1","complement(1246196..1247506)","-",1311,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",223.8,132.3,102.2,167.3,140.7,139.9,-0.64,0.00733,-0.476,0.0476,-0.085,0.74,0.248,0.353
"lcl|NC_008783.1_cds_WP_005767883.1_1058","BARBAKC583_RS05875","BARBAKC583_1205",NA,"lysophospholipid acyltransferase family protein","WP_005767883.1","complement(1247520..1248275)","-",756,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",361.8,248.2,177.2,280.7,306,320.8,-0.563,0.00603,-0.284,0.175,-0.18,0.425,-0.146,0.546
"lcl|NC_008783.1_cds_WP_005767885.1_1059","BARBAKC583_RS05880","BARBAKC583_1206",NA,"DUF4170 domain-containing protein","WP_005767885.1","complement(1248358..1248591)","-",234,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",2425.9,2138.2,614.3,1041.3,1552.5,1046.2,-1.359,1.75e-05,0.019,0.962,-1.216,7.33e-05,0.013,0.97
"lcl|NC_008783.1_cds_BARBAKC583_RS05885_1060","BARBAKC583_RS05885",NA,NA,"3'(2'),5'-bisphosphate nucleotidase CysQ",NA,"complement(1248637..1249439)","-",803,TRUE,"",TRUE,TRUE,FALSE,FALSE,"",609.8,1049.4,642.9,420.5,652.8,240.5,0.378,0.251,0.776,0.0197,-0.199,0.456,0.591,0.0676
"lcl|NC_008783.1_cds_WP_005767886.1_1061","BARBAKC583_RS05890","BARBAKC583_1208",NA,"TldD/PmbA family protein","WP_005767886.1","complement(1249426..1250757)","-",1332,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",406.5,572.6,687,468.9,523.7,369.8,1.152,5.81e-13,0.662,7.06e-05,0.39,0.02,0.348,0.0487
"lcl|NC_008783.1_cds_WP_005767888.1_1062","BARBAKC583_RS05895","BARBAKC583_1209","rsmD","16S rRNA (guanine(966)-N(2))-methyltransferase RsmD","WP_005767888.1","complement(1251214..1251771)","-",558,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",102.2,63.3,44.3,93.1,67.3,67.9,-0.624,0.0707,-0.385,0.251,-0.094,0.737,0.343,0.323
"lcl|NC_008783.1_cds_WP_005767890.1_1063","BARBAKC583_RS05900","BARBAKC583_1210",NA,"pseudouridine synthase","WP_005767890.1","complement(1251752..1253251)","-",1500,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",370,202.4,164.9,280.6,229.1,405.3,-0.593,0.0616,-0.504,0.102,-0.031,0.924,-0.377,0.245
"lcl|NC_008783.1_cds_WP_005767892.1_1064","BARBAKC583_RS05905","BARBAKC583_1211",NA,"nucleoside deaminase","WP_005767892.1","1253413..1253859","+",447,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",126.2,182.7,146.4,93.7,134.6,129.6,0.574,0.0445,0.634,0.0254,-0.046,0.87,-0.349,0.239
"lcl|NC_008783.1_cds_WP_005767894.1_1065","BARBAKC583_RS05910","BARBAKC583_1212","ileS","isoleucine--tRNA ligase","WP_005767894.1","complement(1254328..1257243)","-",2916,FALSE,"",TRUE,TRUE,TRUE,FALSE,"Traduccion",751.1,285.4,245.5,764.7,426.1,652,-1.065,9.46e-05,-1.035,0.000144,0.001,0.999,0.215,0.487
"lcl|NC_008783.1_cds_WP_005767896.1_1066","BARBAKC583_RS05915","BARBAKC583_1213",NA,"outer membrane protein","WP_005767896.1","complement(1257486..1258340)","-",855,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",1090.3,1674.7,2590.8,1789.9,1304.1,1353.6,1.591,1.55e-12,0.752,0.00107,0.658,0.00338,0.375,0.124
"lcl|NC_008783.1_cds_WP_005767899.1_1067","BARBAKC583_RS05920","BARBAKC583_1214",NA,"outer membrane protein","WP_005767899.1","complement(1258483..1259385)","-",903,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",36707.4,6155.3,7248.7,91090.8,40825.6,105513.7,-1.615,1.56e-05,-2.031,1.52e-07,0.164,0.548,-0.118,0.78
"lcl|NC_008783.1_cds_WP_005767902.1_1068","BARBAKC583_RS05925","BARBAKC583_1215",NA,"outer membrane protein","WP_005767902.1","complement(1259526..1260371)","-",846,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",3051.7,3909.2,3774.5,3367.9,3243,2078.7,0.53,0.155,0.378,0.289,0.056,0.849,0.467,0.189
"lcl|NC_008783.1_cds_WP_005767905.1_1069","BARBAKC583_RS05930","BARBAKC583_1216",NA,"hypothetical protein","WP_005767905.1","complement(1260812..1261138)","-",327,FALSE,"",TRUE,TRUE,TRUE,FALSE,"Hipotetica",30.8,33.4,29.3,68.8,53.6,57.1,0.209,0.59,0.124,0.761,0.039,0.898,0.196,0.625
"lcl|NC_008783.1_cds_WP_005767908.1_1070","BARBAKC583_RS05935","BARBAKC583_1217",NA,"DUF1561 family protein","WP_005767908.1","1261996..1263909","+",1914,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",768.4,526.2,305.3,425.3,250.5,249.3,-0.7,0.047,-0.216,0.542,-0.233,0.392,0.557,0.0941
"lcl|NC_008783.1_cds_WP_172952870.1_1071","BARBAKC583_RS05940","BARBAKC583_1219",NA,"ribonuclease D","WP_172952870.1","complement(1264067..1264684)","-",618,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",820.8,539.1,271.4,528.1,467.9,730.8,-1.104,1.87e-08,-0.355,0.0843,-0.619,0.00198,-0.394,0.0599
"lcl|NC_008783.1_cds_WP_005767914.1_1072","BARBAKC583_RS05945","BARBAKC583_1220",NA,"dipeptidase","WP_005767914.1","complement(1264659..1266074)","-",1416,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",884.9,780.6,354.3,998.2,910.9,1062.6,-0.839,2.66e-05,0.026,0.904,-0.794,7.33e-05,-0.058,0.832
"lcl|NC_008783.1_cds_WP_005767917.1_1073","BARBAKC583_RS05950","BARBAKC583_1221","mutM","bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase","WP_005767917.1","complement(1266148..1267023)","-",876,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",55.8,36.3,30.5,29.6,35.6,34.8,-0.337,0.229,-0.305,0.298,-0.019,0.945,-0.162,0.632
"lcl|NC_008783.1_cds_WP_005767919.1_1074","BARBAKC583_RS05955","BARBAKC583_1222",NA,"aminopeptidase","WP_005767919.1","complement(1267071..1268321)","-",1251,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",272.1,134,144.2,218.1,164.6,448.6,-0.425,0.0736,-0.712,0.00288,0.184,0.449,-0.877,0.000112
"lcl|NC_008783.1_cds_WP_011807428.1_1075","BARBAKC583_RS05960","BARBAKC583_1223",NA,"cell wall hydrolase","WP_011807428.1","complement(1268349..1269203)","-",855,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",395.4,102,106.1,167.7,116.5,263.5,-1.371,9.61e-09,-1.631,4.81e-11,0.155,0.532,-0.528,0.0304
"lcl|NC_008783.1_cds_WP_005767923.1_1076","BARBAKC583_RS05965","BARBAKC583_1224","phoU","phosphate signaling complex protein PhoU","WP_005767923.1","complement(1269493..1270215)","-",723,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",253.9,251.2,266.2,273.8,269.4,289.9,0.456,0.018,0.153,0.451,0.212,0.319,-0.049,0.848
"lcl|NC_008783.1_cds_WP_005767925.1_1077","BARBAKC583_RS05970","BARBAKC583_1225","pstB","phosphate ABC transporter ATP-binding protein PstB","WP_005767925.1","complement(1270238..1270996)","-",759,FALSE,"",TRUE,TRUE,TRUE,FALSE,"TranspABC",204.8,176.4,173.5,147,160.9,166.3,0.129,0.445,-0.01,0.969,0.133,0.557,-0.132,0.579
"lcl|NC_008783.1_cds_WP_005767927.1_1078","BARBAKC583_RS05975","BARBAKC583_1226","pstA","phosphate ABC transporter permease PstA","WP_005767927.1","complement(1271037..1272329)","-",1293,FALSE,"",TRUE,TRUE,TRUE,FALSE,"TranspABC",389.2,218.2,139.2,187,221.4,199.6,-0.952,0.000396,-0.516,0.0542,-0.238,0.345,-0.048,0.888
"lcl|NC_008783.1_cds_WP_011807429.1_1079","BARBAKC583_RS05980","BARBAKC583_1227","pstC","phosphate ABC transporter permease subunit PstC","WP_011807429.1","complement(1272326..1273786)","-",1461,FALSE,"",TRUE,TRUE,TRUE,FALSE,"TranspABC",480.3,556.7,439.4,333,471.7,215.4,0.226,0.329,0.356,0.16,-0.067,0.808,0.555,0.0283
"lcl|NC_008783.1_cds_WP_005767934.1_1080","BARBAKC583_RS05985","BARBAKC583_1228",NA,"PstS family phosphate ABC transporter substrate-binding protein","WP_005767934.1","complement(1273849..1274895)","-",1047,FALSE,"",TRUE,TRUE,TRUE,FALSE,"TranspABC",294.5,346.1,241.4,401.1,424,359,0.098,0.548,0.404,0.0446,-0.204,0.347,0.17,0.455
"lcl|NC_008783.1_cds_WP_005767936.1_1081","BARBAKC583_RS05990","BARBAKC583_1229","gshB","glutathione synthase","WP_005767936.1","complement(1275042..1275980)","-",939,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",341.1,364.1,231.9,502.6,474.3,714.2,-0.077,0.589,0.269,0.138,-0.321,0.0736,-0.443,0.0129
"lcl|NC_008783.1_cds_WP_005767938.1_1082","BARBAKC583_RS05995","BARBAKC583_1231",NA,"molybdopterin-synthase adenylyltransferase MoeB","WP_005767938.1","1276069..1276857","+",789,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",93.3,134.6,122.5,81,109.8,148.6,0.788,0.00102,0.679,0.00502,0.047,0.861,-0.73,0.0014
"lcl|NC_008783.1_cds_BARBAKC583_RS06000_1083","BARBAKC583_RS06000",NA,NA,"ATP-binding cassette domain-containing protein",NA,"complement(1276821..>1277564)","-",744,TRUE,"",TRUE,TRUE,FALSE,FALSE,"",22.6,25.7,21.2,17.5,22.8,22.2,0.199,0.566,0.199,0.594,0.002,0.999,-0.213,0.577
"lcl|NC_008783.1_cds_BARBAKC583_RS07250_1084","BARBAKC583_RS07250",NA,NA,"ABC transporter permease family protein",NA,"complement(<1277539..1278129)","-",591,TRUE,"",TRUE,TRUE,FALSE,FALSE,"TranspABC",87.7,214,122.1,66.4,205.6,97.6,0.62,0.13,1.048,0.0109,-0.173,0.525,-0.301,0.446
"lcl|NC_008783.1_cds_BARBAKC583_RS06010_1085","BARBAKC583_RS06010",NA,"yejB","microcin C ABC transporter permease YejB",NA,"complement(1278126..1279248)","-",1123,TRUE,"",TRUE,TRUE,FALSE,FALSE,"TranspABC",46.7,35.6,33.4,23.4,42.7,26.9,-0.016,0.955,-0.135,0.677,0.073,0.803,-0.134,0.714
"lcl|NC_008783.1_cds_WP_005767943.1_1086","BARBAKC583_RS06015","BARBAKC583_1235",NA,"c-type cytochrome","WP_005767943.1","complement(1279398..1279955)","-",558,FALSE,"",TRUE,TRUE,TRUE,FALSE,"",453.4,857.4,727.2,524,611.7,175.4,0.946,0.00561,0.909,0.00601,-0.006,0.989,1.208,9.31e-05
