BARBAKC583_RS06560	1412072	1413391	+	bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC
BARBAKC583_RS06570	1413786	1414505	+	sulfate transporter family protein
BARBAKC583_RS06575	1414777	1415697	+	acetyl-CoA carboxylase, carboxyltransferase subunit beta
BARBAKC583_RS06580	1415701	1417023	+	bifunctional folylpolyglutamate synthase/dihydrofolate synthase
BARBAKC583_RS06585	1417067	1418065	+	complex I NDUFA9 subunit family protein
BARBAKC583_RS06590	1418610	1421084	+	sensor histidine kinase
BARBAKC583_RS06595	1421150	1422643	+	bifunctional tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE/phosphotransferase
BARBAKC583_RS06600	1422818	1425961	+	double-strand break repair protein AddB
BARBAKC583_RS06605	1425958	1429425	+	double-strand break repair helicase AddA
BARBAKC583_RS06610	1429536	1429859	+	thioredoxin
BARBAKC583_RS06615	1429941	1431518	-	peptide chain release factor 3
BARBAKC583_RS06620	1431518	1433179	-	lysine--tRNA ligase
BARBAKC583_RS06625	1433381	1434604	-	argininosuccinate synthase
BARBAKC583_RS06630	1434789	1435430	+	LysE family translocator
BARBAKC583_RS06635	1435427	1436671	-	dual-specificity RNA methyltransferase RlmN
BARBAKC583_RS06640	1436699	1437202	-	invasion associated locus B family protein
BARBAKC583_RS06645	1437735	1438199	-	PTS IIA-like nitrogen regulatory protein PtsN
BARBAKC583_RS06650	1438345	1438650	-	hypothetical protein
BARBAKC583_RS06655	1439376	1440170	-	LPS export ABC transporter ATP-binding protein
BARBAKC583_RS06660	1440177	1440779	-	LptA/OstA family protein
BARBAKC583_RS06665	1440847	1441491	-	LPS export ABC transporter periplasmic protein LptC
BARBAKC583_RS06670	1441680	1441958	+	integration host factor subunit beta
BARBAKC583_RS06675	1441967	1442218	+	LapA family protein
BARBAKC583_RS06680	1442430	1443362	+	class I SAM-dependent rRNA methyltransferase
BARBAKC583_RS06685	1443365	1444189	+	TrmH family RNA methyltransferase
BARBAKC583_RS06690	1444216	1444713	+	signal peptidase II
BARBAKC583_RS06725	85996	86148	+	DUF1127 domain-containing protein
BARBAKC583_RS06735	192709	192927	-	hypothetical protein
BARBAKC583_RS06745	208027	208152	-	type B 50S ribosomal protein L36
BARBAKC583_RS06765	219198	219532	+	AAA family ATPase
BARBAKC583_RS06785	409459	409985	+	YqgE/AlgH family protein
BARBAKC583_RS06800	527618	528290	+	twin-arginine translocase subunit TatC
BARBAKC583_RS06815	784722	785194	-	tyrosine-type recombinase/integrase
BARBAKC583_RS06865	1130490	1130666	+	Trm112 family protein
BARBAKC583_RS06935	202405	202575	+	hypothetical protein
BARBAKC583_RS06940	220943	221089	+	hypothetical protein
BARBAKC583_RS06945	240061	240201	+	hypothetical protein
BARBAKC583_RS06950	288488	288631	-	hypothetical protein
BARBAKC583_RS06955	677017	677886	-	transporter substrate-binding domain-containing protein
BARBAKC583_RS06960	911815	912060	-	late control protein
BARBAKC583_RS06970	920434	920595	+	hypothetical protein
BARBAKC583_RS06975	1091808	1092030	-	hypothetical protein
BARBAKC583_RS06985	1132722	1132895	+	Trm112 family protein
BARBAKC583_RS06990	1181171	1181935	-	MotE family protein
BARBAKC583_RS06995	1202776	1202943	+	hypothetical protein
BARBAKC583_RS07000	1226031	1226254	-	hypothetical protein
BARBAKC583_RS07005	232907	233227	+	hypothetical protein
BARBAKC583_RS07035	466635	467135	+	hypothetical protein
BARBAKC583_RS07040	467181	467435	+	energy transducer TonB family protein
BARBAKC583_RS07045	469596	469760	+	hypothetical protein
BARBAKC583_RS07055	588283	588474	+	hypothetical protein
BARBAKC583_RS07060	588471	588674	+	hypothetical protein
BARBAKC583_RS07065	588825	589195	+	L-serine ammonia-lyase, iron-sulfur-dependent, subunit alpha
BARBAKC583_RS07070	589635	589913	-	hypothetical protein
BARBAKC583_RS07075	646890	647380	+	P-loop NTPase family protein
BARBAKC583_RS07080	677863	678399	-	amino acid ABC transporter permease
BARBAKC583_RS07085	785520	785720	+	lysozyme
BARBAKC583_RS07095	814414	814878	-	ABC transporter substrate-binding protein
BARBAKC583_RS07100	815217	815606	-	ABC transporter substrate-binding protein
BARBAKC583_RS07105	934853	934972	+	lambda exonuclease family protein
BARBAKC583_RS07115	1092786	1092902	-	hypothetical protein
BARBAKC583_RS07120	1098920	1099171	+	hypothetical protein
BARBAKC583_RS07125	1099249	1099665	+	ERF family protein
BARBAKC583_RS07130	1168936	1170768	+	autotransporter outer membrane beta-barrel domain-containing protein
BARBAKC583_RS07135	1227550	1228280	-	antA/AntB antirepressor family protein
BARBAKC583_RS07145	300854	302509	+	YadA-like family protein
BARBAKC583_RS07150	588632	588811	+	L-serine ammonia-lyase, iron-sulfur-dependent, subunit alpha
BARBAKC583_RS07155	815123	815290	-	ABC transporter substrate-binding protein
BARBAKC583_RS07170	234856	235890	+	hypothetical protein
BARBAKC583_RS07180	587866	588132	+	serine dehydratase beta chain
BARBAKC583_RS07185	588089	588271	+	hypothetical protein
BARBAKC583_RS07190	861376	861582	-	hypothetical protein
BARBAKC583_RS07195	1225675	1225806	-	hypothetical protein
BARBAKC583_RS07200	177440	179143	+	tRNA lysidine(34) synthetase
BARBAKC583_RS07205	218284	218487	+	hypothetical protein
BARBAKC583_RS07210	220414	220515	+	hypothetical protein
BARBAKC583_RS07215	262691	262858	+	helix-turn-helix domain-containing transcriptional regulator
BARBAKC583_RS07220	848289	848586	+	DNA/RNA nuclease SfsA
BARBAKC583_RS07225	912086	912342	+	YqaJ viral recombinase family protein
BARBAKC583_RS07230	912486	912671	+	DUF1561 family protein
BARBAKC583_RS07235	935013	935222	-	hypothetical protein
BARBAKC583_RS07240	935131	935325	+	site-specific integrase
BARBAKC583_RS07245	1192288	1192707	+	flagellar motor switch protein FliN
BARBAKC583_RS07250	1277539	1278129	-	ABC transporter permease family protein
